StudentID,StartDate,EndDate,RecordedDate,Duration,Progress,Finished,Status,LocationLatitude,LocationLongitude,PolicyArea,Q_ModeratorSupport,Q_StudentPrep,Q_Participation,Q_ConsultantContribution,Q_DiscussionBalance,Q_CommunityInvolvement,Q_RoomSize,Q_Recommend,Learning_Breakout,Learning_Breakout_Other,Learning_Symposium,Learning_Symposium_Other,ActionStations_Chosen,ActionStations_Wanted,Connection_Before,Connection_After,AcademicConfidence_Before,AcademicConfidence_After,ChangeConfidence_Before,ChangeConfidence_After,Quality_Flag,Missing_Count,Q_ModeratorSupport_Num,Q_StudentPrep_Num,Q_Participation_Num,Q_ConsultantContribution_Num,Q_DiscussionBalance_Num,Q_CommunityInvolvement_Num,Q_RoomSize_Num,Q_Recommend_Num,Connection_Before_Num,Connection_After_Num,AcademicConfidence_Before_Num,AcademicConfidence_After_Num,ChangeConfidence_Before_Num,ChangeConfidence_After_Num
11979709,11/12/2023 21:07,11/12/2023 21:10,11/12/2023 21:10,193,100,TRUE,IP Address,39.7362,-121.8378,Climate Change Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I learned a lot about my policy topic this semester.,I can talk to experts about my policy topic with confidence.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Write a letter to a government offical","Social media for digital advocacy,Petition",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11400858,11/12/2023 21:06,11/12/2023 21:11,11/12/2023 21:11,264,100,TRUE,IP Address,39.8068,-121.867,Drug Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Organize a public demonstration,Write a letter to a government offical","Write a letter to the editor,Petition,Elect supportive public officials",Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,5,5,4,4,5,5
11635768,11/12/2023 19:00,11/12/2023 21:31,11/12/2023 21:31,9092,100,TRUE,IP Address,39.7272,-121.8129,Immigration Policy,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,"I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Organize a public demonstration","Write a letter to the editor,Petition",Disagree,Agree,Agree,Disagree,Disagree,Disagree,Good,0,5,4,5,4,5,4,5,4,2,4,4,2,2,2
11626148,11/12/2023 21:25,11/12/2023 21:36,11/12/2023 21:36,634,100,TRUE,IP Address,39.8068,-121.867,Healthcare Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,I have ideas that are worth sharing.,,I am capable of creating change in my community.,,"Social media for digital advocacy,Petition,2",Petition,Agree,Agree,Agree,Agree,Agree,Disagree,Good,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2
11669451,11/12/2023 21:37,11/12/2023 21:41,11/12/2023 21:41,249,100,TRUE,IP Address,39.8068,-121.867,Firearm Policy,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Elect supportive public officials,Write a letter to a government offical,2","Lobby government officials,Social media for digital advocacy,Organize a public demonstration",Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Good,0,5,4,4,5,4,4,4,4,4,5,4,4,4,5
11472761,11/12/2023 21:13,11/12/2023 21:48,11/12/2023 21:48,2104,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Elect supportive public officials,2","Social media for digital advocacy,Petition",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,5,5,4,4,5,4,4,4,4,4,4,4
10928191,11/12/2023 21:55,11/12/2023 21:58,11/12/2023 21:58,149,100,TRUE,IP Address,39.7362,-121.8378,Drug Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Petition,Organize a public demonstration",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11094071,11/12/2023 13:04,11/12/2023 22:00,11/12/2023 22:00,32108,100,TRUE,IP Address,39.7272,-121.8129,Homelessness Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,,,"Lobby government officials,Petition,Write a letter to a government offical",,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,1,4,4,4,4,4,4
11822890,11/12/2023 22:00,11/12/2023 22:07,11/12/2023 22:07,462,100,TRUE,IP Address,39.7362,-121.8378,"Food, Agriculture, and Animal Policy",Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.,I can talk to experts about my policy topic with confidence.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Write a letter to a government offical",Elect supportive public officials,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,5,5,5,5,5,4,4,4,4,4,4
10734647,11/12/2023 22:28,11/12/2023 22:30,11/12/2023 22:30,135,100,TRUE,IP Address,39.7362,-121.8378,Drug Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I can talk about my research with expertise.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Organize a public demonstration",Petition,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,5,5,5,4,4,4,4,4,4,4,4,4
11028070,11/12/2023 23:00,11/12/2023 23:06,11/12/2023 23:06,379,100,TRUE,IP Address,39.1061,-121.6159,Cost of Living Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,I learned a lot about my policy topic this semester.,,I am capable of creating change in my community.,,"Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration,Write a letter to a government offical","Lobby government officials,Write a letter to the editor,Petition",Disagree,Disagree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,4,2,2,4,4,4,4
11689913,11/12/2023 23:00,11/12/2023 23:07,11/12/2023 23:07,367,100,TRUE,IP Address,37.9845,-122.1355,Drug Policy,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,"I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I know at least one way to create change in my community.",,"Lobby government officials,Organize a public demonstration,Write a letter to a government offical","Social media for digital advocacy,Petition,Organize a public demonstration",Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Good,0,4,5,5,4,5,4,4,4,4,5,4,4,2,4
11829871,11/12/2023 23:11,11/12/2023 23:13,11/12/2023 23:13,127,100,TRUE,IP Address,39.7362,-121.8378,Firearm Policy,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,"I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,"I am capable of creating change in my community.,I am capable of creating change in my community.",,"Lobby government officials,Elect supportive public officials,2",Social media for digital advocacy,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,4,5,4,5,4,5,4,4,4,4,4,4,4
12101025,11/12/2023 23:29,11/12/2023 23:32,11/12/2023 23:32,176,100,TRUE,IP Address,39.7362,-121.8378,Drug Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,I can improve my policy topic solution now that I have more information.,,I am capable of creating change in my community.,,"Lobby government officials,Social media for digital advocacy,Petition",Elect supportive public officials,Agree,Agree,Disagree,Agree,Agree,Agree,Good,0,5,4,5,5,4,4,2,2,4,4,2,4,4,4
11471123,11/12/2023 23:45,11/12/2023 23:51,11/12/2023 23:51,374,100,TRUE,IP Address,39.8068,-121.867,Cost of Living Policy,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,"Other people are interested in my ideas.,I learned a lot about my policy topic this semester.,I want to learn more about my policy topic.",,I am a member of the city of Chico community.,,"Lobby government officials,Social media for digital advocacy,Petition",,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,2,4,4,4,4,2,4,4,4,4,4,4,4
11446969,11/13/2023 11:21,11/13/2023 11:24,11/13/2023 11:24,186,100,TRUE,IP Address,38.581,-121.4939,Firearm Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,We all think alike,I know at least one way to create change in my community.,,"Petition,Organize a public demonstration,2",Social media for digital advocacy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Good,1,5,5,5,5,5,5,5,5,5,5,5,5,5,
11549643,11/13/2023 13:27,11/13/2023 13:29,11/13/2023 13:29,121,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Organize a public demonstration,2",Write a letter to a government official,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,5,5,5,5,5,5,5,5,4,4,4,4,4,4
11385297,11/13/2023 14:29,11/13/2023 14:31,11/13/2023 14:31,161,100,TRUE,IP Address,39.508,-121.4571,Drug Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I can improve my policy topic solution now that I have more information.",,I am capable of creating change in my community.,,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials","Lobby government officials,Write a letter to the editor,Petition,Organize a public demonstration,Write a letter to a government official",Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11418135,11/13/2023 19:05,11/13/2023 19:10,11/13/2023 19:10,291,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I have ideas that are worth sharing.,I can talk about my research with expertise.,I can talk to experts about my policy topic with confidence.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.",,"Lobby government officials,Petition,2","Elect supportive public officials,Organize a public demonstration,Write a letter to a government official",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Good,0,4,4,4,4,4,4,4,4,5,5,5,5,4,4
12015446,11/13/2023 21:18,11/13/2023 21:19,11/13/2023 21:19,91,100,TRUE,IP Address,39.7362,-121.8378,Reproductive Health Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,I learned a lot about my policy topic this semester.,,I am a member of the city of Chico community.,,"Petition,Write a letter to a government offical,2",Organize a public demonstration,Agree,Agree,Agree,Agree,Agree,Agree,Rushed,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11953007,11/13/2023 21:50,11/13/2023 21:52,11/13/2023 21:52,172,100,TRUE,IP Address,39.7362,-121.8378,Homelessness Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I have ideas that are worth sharing.,Other people are interested in my ideas.,I can improve my policy topic solution now that I have more information.,I learned a lot about my policy topic this semester.,I can talk about my research with expertise.",,"I am a member of the city of Chico community.,I am capable of creating change in my community.,I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Social media for digital advocacy,Write a letter to a government offical,2","Petition,Organize a public demonstration",Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,0,5,5,5,5,5,5,5,5,5,5,4,5,5,5
11784059,11/14/2023 1:23,11/14/2023 1:29,11/14/2023 1:29,377,100,TRUE,IP Address,39.508,-121.4571,Healthcare Policy,Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,"I can improve my policy topic solution now that I have more information.,I want to learn more about my policy topic.",,"I am capable of creating change in my community.,I know at least one way to create change in my community.",,"Lobby government officials,Social media for digital advocacy,Elect supportive public officials",,Agree,Agree,Agree,Agree,Agree,Agree,Good,0,4,2,4,5,2,5,2,4,4,4,4,4,4,4
